职位,薪水,经验,学历,关键词,工作地址
英语翻译,1-1.3万,甘露园,1-3年,"招聘职位：英语翻译 (驻乌干达)
工作地点：非洲乌干达 (需长期驻外)
薪资待遇：人民币 10,000 - 14000元/月 (具体面议，根据能力经验定薪) + 提供具有竞争力的驻外福利 (含食宿、往返机票等)+社保公积金，薪资后续增加。
岗位职责：
1. 负责公司管理层、中方员工与乌干达当地员工、政府部门、合作伙伴等之间的日常口语翻译，确保沟通准确、高效、顺畅。
2. 负责公司各类文件、通知、合同、报告、生产操作指南、技术资料等的笔译工作（中英互译）。
3. 熟练进行手写文稿的阅读、理解与翻译，能高效处理手写文件。
4. 协助处理与翻译相关的行政事务。
5. 适应工厂工作环境，积极参与跨文化沟通协调。
6.老板各种场合的随行。
任职要求：
1. 学历专业：本科学历，英语专业毕业。
2. 工作经验： 可无
3. 语言能力：
* 英语专业六级 (TEM-6) 证书持有者。
* 英语口语表达极其流利、准确，发音清晰，具备优秀的即时传译能力。
* 中英笔译功底扎实，文字表达严谨流畅。
* 具备优秀的手写英文识别与翻译能力，能快速、准确地处理手写文档。
4. 个人素质：
* 责任心强，工作细致严谨，具备良好的职业道德和保密意识。
* 沟通协调能力强，具备良好的服务意识和团队合作精神。
* 适应能力强，能适应长期驻外（乌干达）工作及跨文化工作环境。
* 积极主动，能承受一定的工作压力。
* 熟悉工厂或制造业相关术语者优先。
公司地址在北京市朝阳区八里庄街道朝阳无限芳菁苑12号楼。","工作地点
北京市朝阳区八里庄街道朝阳路辅路
查看地图"
英语翻译（工程建设行业）,1-2万,3-5年,本科,岗位职责：     笔译：配合室主任工作安排，负责技术、商务文档的中英互译；       口译：根据交流需要，提供各类会议的中英口译；       术语整理：负责收集、整理、审校、审定与公司业务相关的术语，建立并维护公司CAT中英术语库；       海外出差：视项目需要，服从公司安排；    任职要求：     任职要求：       35周岁以下，特别优异者可适当放宽年龄限制；       学历：本科及以上，中英双语功底扎实；       2-3年专职翻译工作经验，热爱翻译工作，有意愿长期从事翻译工作；       了解CAT基础知识，能够熟练使用CAT工具；       有工程领域或技术翻译背景者优先；  职位福利：补充医疗保险、带薪年假、通讯补助、交通补助、餐补、定期体检、采暖补贴,"工作地点
北京海淀区中国恩菲(北门)
查看地图"
英语客服 英语翻译 英语在线顾问 英语专业过四级,4000-8000元,1-3年,大专,"岗位职责：
1.主要负责外贸电商网站客服运营；
2.网站的邮件回复，客户问答；
3.网站的日常店铺管理，新品上架，促销管理等；
任职要求：
1、大专以上学历，英语专业优先;
2、有外贸或者海外电子商务行业工作经历最佳；
3、具有敏锐的市场分析能力，熟悉海外市场及消费行为习惯，具有扎实的英语基础；
4、具有良好的团队精神及学习力及上进心。
5.公司在郑州客运北站附近，家住附近者优先。

职位福利：绩效奖金、弹性工作、法定节假日正常休息，一周休息一天半，节日福利。","工作地点
郑州金水区保利熙悦-6栋
查看地图"
英语翻译/跟单,5000-10000元,经验不限,大专,"•英语听说、书写能力良好，能够跟国外客户做基本法语沟通；
•学习能力、责任心强，能独立良好完成工作；
•有良好的工作心态，主动性强，抗压能力强；
•过英语四级
年底搬到博罗龙溪，愿到惠州上班
职位福利：绩效奖金、全勤奖、包吃、包住、带薪年假、五险","工作地点
东莞市横沥镇桃子园高新产业园
查看地图"
英语翻译,8000-12000元,3-5年,大专,"1. 承担日常所需的外文资料翻译及技术资料翻译的口译和笔译工作；
2..协助项目执行、协调公司工作与国外客户沟通。
3.制作客户所需要资料和文件。
4.领导布置的其他工作。","工作地点
烟台福山区福山区开发区福州路11号
查看地图"
英语翻译（双休）,7000-12000元,人民南,经验不限,"BEEXPO为员工提供的福利：

1、带薪假期：法定节假日+婚假+产假+哺乳假+年假等（机动考勤）
2、六险一金：养老保险、医疗保险、失业保险、工伤保险、生育保险、商业险（转正）和住房公积金
3、发展空间：储备管理层机制+专业培训课程+晋升制度
4、不定期下午茶小聚餐，团建活动
5、节假日福利及生日会
工作时间：（周末双休）周一至周五09：00-12:30，14:00-18：00 ，法定节假日休！

岗位职责：
1. 负责海外展品物流项目管理及展会现场服务
2. 负责与海外代理确认展品运输方案及询价，
3. 负责安排展品出货的相关事宜；
4. 负责日常信息的收集、整理、汇总、分析工作
5. 负责海外代理维护，
6. 负责完成上级交办其他任务
7. 表现优秀者可派往境外在展会期间提供现场协助服务。
岗位要求：
1、大专及以上学历；
2、英语六级及以上，英文口语流利；
3、国贸、物流类、商务英语等相关专业优先；
4、工作认真、仔细，有责任心；
5、本岗位欢迎优秀的应届毕业生，一经录用，提供专业培训，给予有能力愿意共同成长的同事更多成长机会。","工作地点
罗湖区深圳嘉里中心2104-05
查看地图"
英语翻译/业务助理,7000-10000元·13薪,经验不限,本科,"工作内容：
1.翻译英文订单资料，回复国外英文邮件；
2.翻译领导安排的其它文件资料，如合同等，
3.负责外贸服装订单跟进，如英文填写订单相关表格、资料等
4.协助领导落实各项外贸工作任务
相关要求：
1.英语CET六级及以上，口语流利的优先考虑；

2.有外贸相关工作经历的优先考虑","工作地点
闵行区平湖创时代(上海)国际创新中心永德路787弄G3栋3楼
查看地图"
英语翻译,7000-9000元,1年以下,本科,"岗位职责：
1、客户接待与现场翻译‌：负责接待国内外客户，进行现场口译，确保沟通顺畅。
‌2、文件资料翻译‌：翻译公司日常英语及商务合同等相关资料，确保翻译准确无误。

‌3、翻译资料的整理与知识管理‌：对翻译资料进行整理、收集，并进行知识管理，以便日后参考。

‌4、完成上级交代的其他工作‌：根据需要，完成其他与翻译相关的工作任务。


任职要求：

1‌、本科及以上学历，人力资源方向优先。优秀的英语沟通和文字表达能力‌，能够与外籍人士无障碍进行商务洽谈。

2‌、良好的沟通能力和团队协作精神‌，能够承担工作压力，有较强的敬业精神。

3‌、学习能力强‌，能吃苦耐劳，喜欢接受挑战。

4‌、熟练使用各种办公软件‌。","工作地点
肥西县合肥亿帆生物制药有限公司(南门)
查看地图"
英语翻译,1.5-2万,3-5年,本科,英语口语、谈判实时翻译,"工作地点
成都青白江区中国中铁八局集团第七工程有限公司
查看地图"
英语翻译,8000-10000元,1-3年,本科,"1、翻译技术资料：图纸、技术说明、箱单、计算书等；
2、翻译商务文件：合同、报价、订单、往来邮件等；
3、为现场人员工作提供口译支持；
4、客户来访接待、陪同口译；
5、领导临时安排的工作：名片制作、英语培训等；
6、具备良好的沟通能力及相应的抗压能力。","工作地点
天津武清区联东工业园
查看地图"
英语翻译,3000-6000元,3-5年,大专,"英语翻译岗位, 医学专业方向优先，
绩效奖金,多劳多得, 工作时间灵活,可在家办公.
要求有相关翻译岗位工作经验.
岗位职责
1、负责日常英语业务的翻译；
2、接受主管的分配的翻译任务；
3、保证翻译质量；
4、翻译资料的整理收集、知识管理；
5、翻译并与翻译团队成员沟通协作；
6、参加部门内开展的专业培训与交流，提高翻译的专业水平。
任职资格
1、大学本科以上学历，医学类/外语类相关专业，
2、外语听说能力良好，笔译功底深厚，精通中外互译，中文文笔优秀；
3、有医学方面编辑、笔译相关工作经验优先考虑。","工作地点
皇姑区沈阳信悦汇F1座1711
查看地图"
外贸英语翻译,6000-9000元,香店,1-3年,公司周末双休，提供五险一金  岗位职责：  1、负责日常英语业务的翻译；  2、接受主管的分配的翻译任务；  3、保证翻译质量；  4、翻译资料的整理收集、知识管理；  5、翻译并与团队成员沟通协作；  任职要求：  1、大学专科以上学历，外语类相关专业，专业英语6级证书；  2、外语听说能力良好，笔译功底深厚，精通中外互译，中文文笔优秀；  3、1-3年以上翻译经验，工作认真细致、思维敏捷，责任心强；  4、有编辑、笔译相关工作经验优先考虑。,"工作地点
青岛平度市凤台街道
查看地图"
英语翻译项目经理,1-1.5万,3-5年,本科,"岗位职责：
1、负责日常工作中英互译工作，包括但不限于合同、报告、商务函件、技术文档、工程相关文档等。
2、对项目现场口译内容进行翻译、校对、编辑，确保项目现场的语言流畅。
3、协助其他部门完成涉外沟通、会议口译或商务谈判的实时翻译。
4、完成领导交代的其他事项
任职要求
1、责任心强，注重细节，能适应出差非洲、中东、中亚国家工作。
2、教育背景：本科及以上学历，英语、翻译、国际贸易或相关专业优先。
3、英语专业八级（TEM-8）或同等水平（如雅思7.0+/托福105+），中英文写作功底扎实。
4、3年以上翻译相关经验，熟悉[建筑行业新能源领域术语者优先。
5、熟练使用Trados、MemoQ等CAT工具，具备快速学习能力。","工作地点
成都双流区中交国际中心9楼901
查看地图"
